8.530000000000000000e+02,3.024980468750000000e+02,3.546284139156341553e-01,8.104091882705688477e-02,2.314843535423278809e-01,4.900000000000000000e+01,5.744431540369987488e-02
8.630000000000000000e+02,3.047725219726562500e+02,3.531547188758850098e-01,8.353361487388610840e-02,2.345513701438903809e-01,4.700000000000000000e+01,5.446118116378784180e-02
8.490000000000000000e+02,3.113294067382812500e+02,3.667013049125671387e-01,8.485154807567596436e-02,2.399868518114089966e-01,5.700000000000000000e+01,6.713780760765075684e-02
8.450000000000000000e+02,3.180196228027343750e+02,3.763545751571655273e-01,8.774580806493759155e-02,2.440371364355087280e-01,6.000000000000000000e+01,7.100591808557510376e-02
8.470000000000000000e+02,3.126666564941406250e+02,3.691459894180297852e-01,8.574300259351730347e-02,2.397904843091964722e-01,6.300000000000000000e+01,7.438016682863235474e-02
8.440000000000000000e+02,3.135333251953125000e+02,3.714849948883056641e-01,8.451962471008300781e-02,2.423885166645050049e-01,6.400000000000000000e+01,7.582938671112060547e-02
1.713000000000000000e+03,3.493333435058593750e+02,2.039307355880737305e-01,3.010391257703304291e-02,2.271608114242553711e-01,4.300000000000000000e+01,2.510216087102890015e-02
8.560000000000000000e+02,3.105294189453125000e+02,3.627680242061614990e-01,8.003834635019302368e-02,2.444311380386352539e-01,5.400000000000000000e+01,6.308411061763763428e-02
8.590000000000000000e+02,3.066039428710937500e+02,3.569312393665313721e-01,8.141079545021057129e-02,2.442713975906372070e-01,4.400000000000000000e+01,5.122235044836997986e-02
8.430000000000000000e+02,3.019882507324218750e+02,3.582304418087005615e-01,8.360568434000015259e-02,2.435815483331680298e-01,4.200000000000000000e+01,4.982206225395202637e-02
8.430000000000000000e+02,2.918117675781250000e+02,3.461586833000183105e-01,7.912390679121017456e-02,2.394216358661651611e-01,3.900000000000000000e+01,4.626334458589553833e-02
7.940000000000000000e+02,2.694941406250000000e+02,3.394132852554321289e-01,7.487658411264419556e-02,2.276549488306045532e-01,3.500000000000000000e+01,4.408060386776924133e-02
8.260000000000000000e+02,2.701137390136718750e+02,3.270142078399658203e-01,7.419893145561218262e-02,2.313344925642013550e-01,3.700000000000000000e+01,4.479419067502021790e-02
1.774000000000000000e+03,3.085176696777343750e+02,1.739107519388198853e-01,2.639648690819740295e-02,2.115999162197113037e-01,3.400000000000000000e+01,1.916572637856006622e-02
8.150000000000000000e+02,2.594392395019531250e+02,3.183303475379943848e-01,7.060787826776504517e-02,2.335017174482345581e-01,2.900000000000000000e+01,3.558282181620597839e-02
8.020000000000000000e+02,2.579647216796875000e+02,3.216517865657806396e-01,6.763029098510742188e-02,2.385772019624710083e-01,3.400000000000000000e+01,4.239401593804359436e-02
7.840000000000000000e+02,2.482745056152343750e+02,3.166766762733459473e-01,6.828806549310684204e-02,2.354001402854919434e-01,3.500000000000000000e+01,4.464285820722579956e-02
