,0,1,2,3,4
188,-0.8214108928032854,0.0,0.0,1.7608975291905187,0.0
198,-0.5,-0.5,0.0,0.0,1.6101547604094297
166,0.0,0.0,1.302697538292633,13.4245370563561,1.314997000190381
165,-1.31833652442427,-0.10502297759669746,-0.001,29.091956435781604,0.0
164,1.5071075697915062,0.15619756650386168,0.4445869576612851,0.07028992484851082,56.52311219304825
154,0.0,0.0,15.898358056054228,2.812353763552781,54.67609546623765
144,8.565720931692352,10.62501948629503,8.090662593267517,47.767276036216685,4.488616017774545
143,0.11596521613930544,13.021446196646174,15.495841600419652,1.340891796093008,50.740404603306935
133,11.176906664120981,1.323690166982023,18.708273920592458,-0.004473375599959188,37.100597289071494
134,0.0,0.0,0.0,0.0,14.366765027383058
124,0.0,0.0,0.0,19.04369598577199,0.0
123,-1.367089463664919,1.1146642870788177,9.309393536953898,-0.29110969354063854,26.05355548718106
132,0.0,14.556372290624983,0.0,0.0,0.0
122,-1.0009572657781207,0.0,0.0,6.6018936003265845,0.0
121,-1.636363900940994,0.0,0.0,17.254219359570584,0.0
120,0.0,1.9042482234281382,2.0665513931149837,0.0,24.78450913019275
101,-1.2190460023425889,0.0,0.23232431796887326,0.7785574819285845,2.729554673183065
111,0.41825241764656274,-0.13968040829613104,0.0,2.6876156869497074,0.0
112,-0.9186897182318554,0.0,0.0,0.0,11.186835575165713
102,-3.006084733920695,1.4237878146179765,1.5725352151523881,0.9540935134565209,4.851820609091149
103,0.9466749704462084,2.9734627014836215,2.315323883718299,6.39507895586377,2.335116218731808
93,1.7134924552934703,4.260045203948852,2.4712073954712723,2.2085059937581897,1.0132209837948645
49,0.0,0.0,0.0,4.871396824288072,-0.4862519754663289
87,0.0,2.4837630702372264,0.0,0.27641128902805,0.0
88,-0.23791651245315576,0.9956758899596405,-0.012247897700103202,-0.13338687260230067,-2.7276283158668515
128,0.0,0.0,0.08268977520672616,6.394569389165738,0.0
127,0.0,0.14090501910202496,-0.001,12.94085538667762,1.7655368220314551
126,0.0,-0.08637895377476985,0.0,1.1770251395728333,18.80180353326306
116,-1.287472623710423,0.3624498724672981,-0.001,10.738202872512911,0.0
117,0.0,-0.16316653533564407,0.0,0.0,7.0838302322030815
118,-1.3268469803982594,0.3292503492850636,0.0,0.37429435988879567,0.0
115,-1.9928537820050913,0.0,0.0,14.710255606509257,1.0212484002113342
114,-0.7083024694929879,0.10230103519810146,1.41498259272468,3.5130157534787076,16.031108314718672
113,3.3420077260594887,4.912428202071865,4.842215187432482,1.5723315024054152,16.73699032653646
94,0.701742940607506,1.125995898529314,1.1300454597426712,1.1001807443415448,0.05676866116079653
38,0.0,2.5163490403080777,0.0,0.0,0.0
39,6.042112759390379,0.0,-0.001,-0.09750800960942381,-1.323342218070678
78,6.316039632122089,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.678262775367659
193,-0.5,0.0,0.0,0.0,5.288027935379188
183,0.0,0.0,0.035413869857795786,2.0309189007085067,0.0
182,-0.9308889975914589,0.0,0.0,4.860154021336131,0.0
192,-0.5,0.6731929734623765,0.0,0.0,0.0
181,-1.8761189087596541,-0.009298083263728297,0.0,0.0,9.545823356727997
191,-0.95,0.0,0.0,2.907622277411971,0.0
190,-0.5,-0.019070097469084082,0.0,0.0,12.30172716479038
180,-0.8773004240685323,0.0,1.252001405513542,0.0,15.071963321678892
170,-0.04101248491743164,0.0,0.0,21.672764816081926,3.08631200024301
169,-0.9981902903349026,1.9081244434123188,0.0,0.0,29.390397769453855
159,-2.2705145084428295,0.0,-0.001,27.324372154935283,2.287677837088077
179,0.0,0.0,0.0,0.0,9.89752952175439
158,0.0,2.137174139007168,2.701174833168441,34.05120759724003,2.4276909535650013
157,-0.9425447116760037,0.0,0.0,0.5682273380693655,42.214007547300824
147,-0.49258360615539354,2.9493500727296835,3.240089400761429,37.27923455715319,9.890899853485395
148,-1.197712970360602,0.21096855886626997,0.0,26.32483573913313,0.0
146,-3.8001264266516435,2.949459723739889,3.1206457825794813,41.60966410399497,1.35965617423052
145,-1.8718853260979764,3.271701784275819,9.494173344771497,43.175262304354185,0.0
155,0.0,0.0,0.0,15.872260626008734,0.0
3,0.0,1.009156193190191,0.0,0.0,0.0
4,5.101412584605118,0.0,-0.001,-0.04524855639717731,-0.5
14,0.0,1.326002325627447,0.0,0.0,-0.69634821055848
15,0.0,1.490903669222242,0.0,-0.18170298424820905,-0.894418994445739
5,0.0,0.14582689494333068,0.0,-0.10251906099908902,0.0
16,0.0,4.68344326588828,0.061511877338365384,0.0,0.0
17,0.0,8.79318385564321,-0.001,-0.10897274290526311,0.0
18,1.35038937051308,14.559183050672411,0.0,0.6854983098220455,-1.0768287564112062
195,0.0,0.0,0.030089696832150216,0.34544107591278017,9.264184539016837
194,-0.5,0.3932049237958777,0.0,0.0,5.305797834475547
184,-0.7182103758415512,-0.0817502425833393,-0.001,0.0,18.16054401435132
185,-0.8083010890983362,0.0,0.0,0.0,18.24535662183759
174,-1.3016633711495444,-0.2163161580852199,0.0,0.11737072192879869,51.039792722777676
131,0.0,0.0,0.0,0.0,17.059405764849963
110,0.6112941331550854,-0.20688491863179218,0.0,0.22133655330725563,11.792115094147674
156,-1.0781389366370557,6.940702706468317,0.04542919252640187,0.29466732485338953,0.0
173,0.0,0.0,0.0,1.7294788217956207,0.0
172,-0.9327430117531725,-0.15800064631870792,-0.001,5.084270384053442,0.0
171,0.0,-0.0816529583144977,0.0,13.227830746495075,0.0
119,0.0,7.020855707021987,0.6318770136319789,0.0,1.6661350165738147
104,2.189347512988806,1.9096766353770451,0.729107233917306,1.2422276500666998,9.266166840667495
22,0.0,17.01081503307658,0.0,-0.2277096917939447,-1.0589594994461529
21,15.394570046574959,1.4439656033915649,0.0,0.0,-0.932046050751913
11,0.0,1.1614543530394106,0.0,0.0,-0.7497860984746183
1,0.0,1.072952254369097,0.0,-0.5,-0.5
2,7.8191899641755525,0.0,0.4771558436426581,-0.00023524018451644312,0.0
12,11.885549460423576,-0.023765687699070004,0.0,0.0,0.0
13,4.037528520301576,0.0,0.0,0.0,-0.8875439463587175
163,0.0,0.0,0.0,0.0,9.154257849505926
153,0.0,27.037360532386614,0.0,0.08203036044032164,0.0
40,4.009776970913646,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,16.139317482098935
23,29.273504212779965,0.0,1.3120272238342707,0.8596622514711904,0.0
33,25.339804234816828,0.3832887611830416,-0.001,0.16702221721181265,-1.1974881618598865
43,22.875420223905696,0.021304428201341513,0.0,0.0,-1.5458008733924675
53,22.79646161667143,2.8756560736081935,1.8876238358540622,0.0,0.0
63,18.849506048293307,1.6229271886520857,-0.001,1.6023480743242344,0.45098192558108413
36,0.9763773431152409,1.0675707602864815,0.0,0.0,0.0
37,0.0,0.1553910142844686,-0.001,-0.28222784602177603,0.0
44,4.513814826975587,0.0,0.0,0.0,0.0
54,17.502901464096983,0.20512947459058709,1.3887149262476302,0.0,0.0
108,0.0,0.9700238050697959,0.0,-0.024017355444784005,0.0
107,0.0,0.04059944645557964,0.0,0.0,9.87517258494274
97,-0.9326226415635038,-0.08766474448655166,0.0,-0.15965098142624,1.1129208511162596
96,0.0,0.0,0.0,3.1749327113579473,0.0
149,0.0,0.0,1.510108395877109,13.100696235193926,0.0
142,0.0,0.0,0.0,1.9456088740019943,6.480690589410239
141,-1.4134232922604204,-0.040089787827676006,-0.001,0.0,12.166217008481343
151,0.0,0.0,0.0,2.3994228821190347,0.0
150,0.0,-0.207676470304372,0.13738943642676105,5.088106852037413,0.0
35,2.868946150110205,-0.017077591917170898,0.0,-0.03638314596326799,0.0
137,-1.4356764118424052,0.0,0.0,-0.0599245158420951,14.623293062957218
162,0.0,0.0,0.0,0.4074407541033751,0.0
161,-1.2639737977810608,-0.19514267696530074,0.0,2.2974169286993043,0.0
140,0.0,0.0,0.0,0.0,4.914488946493388
130,0.0,0.0,0.0,-0.04733045639530287,14.38427702291423
129,0.0,0.0,0.0,1.311421273591821,0.0
136,0.0,1.9097240297153517,0.0,0.0,0.0
160,-0.9762537599366645,0.0,0.0,0.0,8.831603887260972
139,-1.44361952170986,0.0,0.0,0.7270855250877926,0.0
32,4.3101735427054555,0.0,0.0,0.0,0.0
42,0.0,4.301357516694013,-0.001,-0.006277168467018957,-1.0582758595620987
109,-1.260742567668356,0.0,0.0,-0.08824387613932179,5.976474782956475
28,0.0,3.199193385501999,0.0,0.0,0.0
20,0.0,2.5966302718221117,0.02627110665762566,0.0,-0.7945066090092457
152,0.0,-0.003266275033232419,0.0,0.5574583165351918,0.0
125,0.0,0.0,0.0,0.0,8.55008013102421
105,0.0,-0.01753897628476625,0.0,7.882564335864981,0.9966520137471474
196,-0.5,-0.1963719747838841,0.0,0.6545743958387502,0.0
197,-0.5,0.0,0.458795759103774,0.0,6.083505898359538
34,0.0,0.3769042836706633,0.0,2.6538516373469943,0.0
52,5.555913877501526,0.0,0.0,0.0,0.0
79,5.858175376175352,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.4152506014902906,0.0
178,-0.8941454505511417,0.0,0.0,0.5461461963769353,0.0
27,0.0,0.0,0.0,0.04264087797289225,0.0
26,0.0,-0.02042273629227997,-0.001,-0.17723972147161324,-1.2518942170351601
24,0.0,0.0,0.0,8.798252613039148,-1.1243665291981364
8,0.0,0.0,0.0,0.9791779131091953,-0.5
7,6.815406073853411,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,-1.0067408075255433
138,0.0,-0.2602066417468191,0.0,0.0,6.644618463107352
45,2.9081213547683538,0.0,-0.001,0.07420296546133631,0.0
55,0.0,0.11879819525948272,0.0028660936781765033,4.211996117375702,-0.6614204816477623
10,1.8974461077302025,0.0,-0.001,-0.3139020278903989,-0.5
9,0.0,0.4193894421731869,0.0,-0.17442470763194307,0.0
56,2.8768304196050694,0.0,0.0,-0.16567308596930364,-0.9708569635318816
46,4.421057852531371,0.0,0.0,0.0,0.0
66,6.42367381677827,0.0,0.0,0.0,-0.4638410344875885
25,0.0,0.0,0.0,1.0618983094164276,-1.167229153799215
60,0.0,1.6279110835627781,0.0,0.0,-0.3187327245384934
189,0.0,1.7389363910007574,0.0,0.0,1.348091095774088
199,-0.800226820577819,0.0,0.0,0.0,3.1711250234165815
6,3.178834743025353,0.0,0.0,0.0,0.0
0,0.0,0.04669584041728411,0.0,0.0,0.0
106,-0.34706924901577363,0.0,0.0,0.0,0.8229913173374517
