1.360000000000000000e+03,1.641210000000000000e+05,1.206772079467773438e+02,6.682365417480468750e+01,3.982981491088867188e+01,1.206772079467773438e+02,1.110000000000000000e+02
1.415000000000000000e+03,1.704370000000000000e+05,1.204501800537109375e+02,6.524675750732421875e+01,4.214375686645507812e+01,1.204501800537109375e+02,1.110000000000000000e+02
1.337000000000000000e+03,1.591150000000000000e+05,1.190089721679687500e+02,6.538935089111328125e+01,3.999607467651367188e+01,1.190089721679687500e+02,1.100000000000000000e+02
1.386000000000000000e+03,1.701280000000000000e+05,1.227474746704101562e+02,6.568405914306640625e+01,4.238819122314453125e+01,1.227474746704101562e+02,1.120000000000000000e+02
1.336000000000000000e+03,1.589710000000000000e+05,1.189902725219726562e+02,6.549149322509765625e+01,4.078923034667968750e+01,1.189902725219726562e+02,1.100000000000000000e+02
1.313000000000000000e+03,1.531860000000000000e+05,1.166687011718750000e+02,6.365359115600585938e+01,4.117596435546875000e+01,1.166687011718750000e+02,1.070000000000000000e+02
1.302000000000000000e+03,1.477520000000000000e+05,1.134807968139648438e+02,6.207298660278320312e+01,4.087285995483398438e+01,1.134807968139648438e+02,1.030000000000000000e+02
1.331000000000000000e+03,1.392520000000000000e+05,1.046220855712890625e+02,5.793713760375976562e+01,3.888692855834960938e+01,1.046220855712890625e+02,9.300000000000000000e+01
1.320000000000000000e+03,1.411990000000000000e+05,1.069689407348632812e+02,5.895405960083007812e+01,4.027307891845703125e+01,1.069689407348632812e+02,9.600000000000000000e+01
1.307000000000000000e+03,1.387020000000000000e+05,1.061224212646484375e+02,5.842682266235351562e+01,4.032191085815429688e+01,1.061224212646484375e+02,9.400000000000000000e+01
1.320000000000000000e+03,1.412970000000000000e+05,1.070431823730468750e+02,5.891699600219726562e+01,4.161006164550781250e+01,1.070431823730468750e+02,9.450000000000000000e+01
1.236000000000000000e+03,1.325880000000000000e+05,1.072718429565429688e+02,6.034684371948242188e+01,4.123794937133789062e+01,1.072718429565429688e+02,9.500000000000000000e+01
1.234000000000000000e+03,1.296730000000000000e+05,1.050834655761718750e+02,5.873519897460937500e+01,4.090294265747070312e+01,1.050834655761718750e+02,9.300000000000000000e+01
1.163000000000000000e+03,1.037370000000000000e+05,8.919776153564453125e+01,5.114374542236328125e+01,3.510216522216796875e+01,8.919776153564453125e+01,7.900000000000000000e+01
1.138000000000000000e+03,1.084980000000000000e+05,9.534095001220703125e+01,5.407038879394531250e+01,3.818951416015625000e+01,9.534095001220703125e+01,8.300000000000000000e+01
1.161000000000000000e+03,1.165720000000000000e+05,1.004065475463867188e+02,5.707705688476562500e+01,4.036672973632812500e+01,1.004065475463867188e+02,8.600000000000000000e+01
1.094000000000000000e+03,9.929900000000000000e+04,9.076690673828125000e+01,5.257601547241210938e+01,3.771612548828125000e+01,9.076690673828125000e+01,7.800000000000000000e+01
1.075000000000000000e+03,9.521600000000000000e+04,8.857302093505859375e+01,5.099187088012695312e+01,3.741009902954101562e+01,8.857302093505859375e+01,7.500000000000000000e+01
1.071000000000000000e+03,1.012770000000000000e+05,9.456302642822265625e+01,5.406703567504882812e+01,4.029862213134765625e+01,9.456302642822265625e+01,8.000000000000000000e+01
1.078000000000000000e+03,9.696700000000000000e+04,8.995083618164062500e+01,5.195791244506835938e+01,3.803758239746093750e+01,8.995083618164062500e+01,7.600000000000000000e+01
1.045000000000000000e+03,9.649100000000000000e+04,9.233588409423828125e+01,5.210278320312500000e+01,3.883219909667968750e+01,9.233588409423828125e+01,7.900000000000000000e+01
9.840000000000000000e+02,8.591400000000000000e+04,8.731097412109375000e+01,5.035100936889648438e+01,3.712143325805664062e+01,8.731097412109375000e+01,7.300000000000000000e+01
1.030000000000000000e+03,9.233000000000000000e+04,8.964077758789062500e+01,5.002836990356445312e+01,3.923559570312500000e+01,8.964077758789062500e+01,7.500000000000000000e+01
9.670000000000000000e+02,8.606700000000000000e+04,8.900413513183593750e+01,5.032490158081054688e+01,3.864844131469726562e+01,8.900413513183593750e+01,7.400000000000000000e+01
9.470000000000000000e+02,8.345200000000000000e+04,8.812248992919921875e+01,4.944351577758789062e+01,3.813805007934570312e+01,8.812248992919921875e+01,7.500000000000000000e+01
9.870000000000000000e+02,9.569100000000000000e+04,9.695137023925781250e+01,5.301179122924804688e+01,4.071473693847656250e+01,9.695137023925781250e+01,8.200000000000000000e+01
