7.12E+02,5.07E+05,2.67E+01,7.37E+04,5.43E+09,2.71E+02
6.99E+02,4.89E+05,2.64E+01,7.37E+04,5.43E+09,2.71E+02
6.99E+02,4.89E+05,2.64E+01,7.56E+04,5.72E+09,2.75E+02
7.14E+02,5.10E+05,2.67E+01,7.78E+04,6.05E+09,2.79E+02
6.91E+02,4.77E+05,2.63E+01,7.57E+04,5.73E+09,2.75E+02
6.91E+02,4.77E+05,2.63E+01,7.60E+04,5.78E+09,2.76E+02
6.99E+02,4.89E+05,2.64E+01,7.41E+04,5.49E+09,2.72E+02
6.84E+02,4.68E+05,2.62E+01,7.48E+04,5.60E+09,2.74E+02
6.84E+02,4.68E+05,2.62E+01,7.38E+04,5.45E+09,2.72E+02
6.81E+02,4.64E+05,2.61E+01,7.30E+04,5.33E+09,2.70E+02
6.83E+02,4.66E+05,2.61E+01,7.06E+04,4.99E+09,2.66E+02
6.32E+02,3.99E+05,2.51E+01,6.47E+04,4.18E+09,2.54E+02
6.41E+02,4.11E+05,2.53E+01,6.46E+04,4.17E+09,2.54E+02
6.24E+02,3.89E+05,2.50E+01,6.34E+04,4.02E+09,2.52E+02
6.22E+02,3.87E+05,2.49E+01,6.18E+04,3.81E+09,2.49E+02
6.18E+02,3.82E+05,2.49E+01,6.16E+04,3.80E+09,2.48E+02
5.87E+02,3.45E+05,2.42E+01,5.89E+04,3.47E+09,2.43E+02
5.85E+02,3.42E+05,2.42E+01,5.87E+04,3.45E+09,2.42E+02
5.84E+02,3.41E+05,2.42E+01,5.81E+04,3.37E+09,2.41E+02
5.58E+02,3.11E+05,2.36E+01,5.35E+04,2.86E+09,2.31E+02
5.51E+02,3.04E+05,2.35E+01,5.31E+04,2.82E+09,2.31E+02
5.57E+02,3.10E+05,2.36E+01,5.35E+04,2.87E+09,2.31E+02
5.55E+02,3.08E+05,2.36E+01,5.26E+04,2.77E+09,2.29E+02
5.12E+02,2.62E+05,2.26E+01,4.85E+04,2.35E+09,2.20E+02
4.79E+02,2.29E+05,2.19E+01,4.40E+04,1.94E+09,2.10E+02
4.76E+02,2.27E+05,2.18E+01,4.37E+04,1.91E+09,2.09E+02
4.63E+02,2.14E+05,2.15E+01,4.09E+04,1.68E+09,2.02E+02
4.45E+02,1.98E+05,2.11E+01,3.90E+04,1.52E+09,1.98E+02
4.64E+02,2.15E+05,2.15E+01,4.13E+04,1.71E+09,2.03E+02
4.38E+02,1.92E+05,2.09E+01,3.82E+04,1.46E+09,1.96E+02
4.41E+02,1.94E+05,2.10E+01,3.90E+04,1.52E+09,1.97E+02
4.32E+02,1.87E+05,2.08E+01,3.72E+04,1.38E+09,1.93E+02
4.23E+02,1.79E+05,2.06E+01,3.51E+04,1.23E+09,1.87E+02
4.22E+02,1.78E+05,2.05E+01,3.48E+04,1.21E+09,1.87E+02
4.19E+02,1.76E+05,2.05E+01,3.47E+04,1.21E+09,1.86E+02
4.19E+02,1.76E+05,2.05E+01,3.31E+04,1.10E+09,1.82E+02
4.33E+02,1.87E+05,2.08E+01,3.42E+04,1.17E+09,1.85E+02
4.26E+02,1.81E+05,2.06E+01,3.41E+04,1.17E+09,1.85E+02
4.30E+02,1.85E+05,2.07E+01,3.43E+04,1.17E+09,1.85E+02
4.25E+02,1.81E+05,2.06E+01,3.40E+04,1.15E+09,1.84E+02
