1.86E+02,3.46E+04,1.36E+01,1.38E+04,1.89E+08,1.17E+02
1.85E+02,3.42E+04,1.36E+01,1.36E+04,1.86E+08,1.17E+02
1.85E+02,3.42E+04,1.36E+01,1.36E+04,1.84E+08,1.17E+02
1.79E+02,3.20E+04,1.34E+01,1.33E+04,1.78E+08,1.16E+02
1.79E+02,3.20E+04,1.34E+01,1.33E+04,1.76E+08,1.15E+02
1.79E+02,3.20E+04,1.34E+01,1.32E+04,1.74E+08,1.15E+02
1.79E+02,3.20E+04,1.34E+01,1.32E+04,1.75E+08,1.15E+02
1.77E+02,3.13E+04,1.33E+01,1.31E+04,1.71E+08,1.14E+02
1.80E+02,3.24E+04,1.34E+01,1.31E+04,1.72E+08,1.14E+02
1.76E+02,3.10E+04,1.33E+01,1.29E+04,1.66E+08,1.14E+02
1.71E+02,2.92E+04,1.31E+01,1.26E+04,1.60E+08,1.12E+02
1.65E+02,2.72E+04,1.28E+01,1.24E+04,1.53E+08,1.11E+02
1.64E+02,2.69E+04,1.28E+01,1.24E+04,1.53E+08,1.11E+02
1.63E+02,2.66E+04,1.28E+01,1.22E+04,1.49E+08,1.11E+02
1.61E+02,2.59E+04,1.27E+01,1.21E+04,1.47E+08,1.10E+02
1.62E+02,2.62E+04,1.27E+01,1.21E+04,1.46E+08,1.10E+02
1.69E+02,2.86E+04,1.30E+01,1.23E+04,1.50E+08,1.11E+02
1.61E+02,2.59E+04,1.27E+01,1.20E+04,1.44E+08,1.10E+02
1.61E+02,2.59E+04,1.27E+01,1.19E+04,1.41E+08,1.09E+02
1.61E+02,2.59E+04,1.27E+01,1.17E+04,1.38E+08,1.08E+02
1.64E+02,2.69E+04,1.28E+01,1.18E+04,1.40E+08,1.09E+02
1.65E+02,2.72E+04,1.28E+01,1.17E+04,1.36E+08,1.08E+02
1.63E+02,2.66E+04,1.28E+01,1.16E+04,1.35E+08,1.08E+02
1.55E+02,2.40E+04,1.24E+01,1.11E+04,1.23E+08,1.05E+02
1.56E+02,2.43E+04,1.25E+01,1.11E+04,1.23E+08,1.05E+02
1.68E+02,2.82E+04,1.30E+01,1.16E+04,1.36E+08,1.08E+02
1.67E+02,2.79E+04,1.29E+01,1.18E+04,1.39E+08,1.09E+02
1.77E+02,3.13E+04,1.33E+01,1.24E+04,1.53E+08,1.11E+02
1.75E+02,3.06E+04,1.32E+01,1.21E+04,1.47E+08,1.10E+02
1.89E+02,3.57E+04,1.37E+01,1.30E+04,1.70E+08,1.14E+02
1.86E+02,3.46E+04,1.36E+01,1.30E+04,1.68E+08,1.14E+02
1.89E+02,3.57E+04,1.37E+01,1.32E+04,1.75E+08,1.15E+02
1.94E+02,3.76E+04,1.39E+01,1.37E+04,1.88E+08,1.17E+02
2.06E+02,4.24E+04,1.44E+01,1.43E+04,2.03E+08,1.19E+02
2.07E+02,4.28E+04,1.44E+01,1.44E+04,2.09E+08,1.20E+02
2.10E+02,4.41E+04,1.45E+01,1.48E+04,2.18E+08,1.22E+02
2.15E+02,4.62E+04,1.47E+01,1.49E+04,2.21E+08,1.22E+02
2.16E+02,4.67E+04,1.47E+01,1.51E+04,2.28E+08,1.23E+02
2.18E+02,4.75E+04,1.48E+01,1.50E+04,2.26E+08,1.23E+02
2.31E+02,5.34E+04,1.52E+01,1.55E+04,2.42E+08,1.25E+02
2.25E+02,5.06E+04,1.50E+01,1.55E+04,2.39E+08,1.24E+02
2.35E+02,5.52E+04,1.53E+01,1.58E+04,2.51E+08,1.26E+02
2.46E+02,6.05E+04,1.57E+01,1.66E+04,2.77E+08,1.29E+02
2.45E+02,6.00E+04,1.57E+01,1.66E+04,2.74E+08,1.29E+02
2.42E+02,5.86E+04,1.56E+01,1.67E+04,2.80E+08,1.29E+02
2.54E+02,6.45E+04,1.59E+01,1.74E+04,3.02E+08,1.32E+02
2.64E+02,6.97E+04,1.62E+01,1.76E+04,3.10E+08,1.33E+02
2.85E+02,8.12E+04,1.69E+01,1.89E+04,3.59E+08,1.38E+02
2.88E+02,8.29E+04,1.70E+01,1.97E+04,3.87E+08,1.40E+02
3.10E+02,9.61E+04,1.76E+01,2.08E+04,4.34E+08,1.44E+02
3.12E+02,9.73E+04,1.77E+01,2.09E+04,4.37E+08,1.45E+02
3.41E+02,1.16E+05,1.85E+01,2.31E+04,5.35E+08,1.52E+02
3.47E+02,1.20E+05,1.86E+01,2.25E+04,5.08E+08,1.50E+02
3.82E+02,1.46E+05,1.95E+01,2.50E+04,6.27E+08,1.58E+02
3.97E+02,1.58E+05,1.99E+01,2.54E+04,6.47E+08,1.59E+02
3.99E+02,1.59E+05,2.00E+01,2.59E+04,6.72E+08,1.61E+02
4.52E+02,2.04E+05,2.13E+01,2.83E+04,7.98E+08,1.68E+02
4.07E+02,1.66E+05,2.02E+01,2.67E+04,7.14E+08,1.63E+02
4.46E+02,1.99E+05,2.11E+01,2.85E+04,8.13E+08,1.69E+02
4.69E+02,2.20E+05,2.17E+01,3.00E+04,8.99E+08,1.73E+02
5.08E+02,2.58E+05,2.25E+01,3.23E+04,1.04E+09,1.80E+02
5.17E+02,2.67E+05,2.27E+01,3.20E+04,1.03E+09,1.79E+02
5.17E+02,2.67E+05,2.27E+01,3.30E+04,1.09E+09,1.82E+02
5.53E+02,3.06E+05,2.35E+01,3.51E+04,1.23E+09,1.87E+02
6.08E+02,3.70E+05,2.47E+01,3.74E+04,1.40E+09,1.93E+02
5.96E+02,3.55E+05,2.44E+01,3.77E+04,1.42E+09,1.94E+02
6.11E+02,3.73E+05,2.47E+01,3.74E+04,1.40E+09,1.93E+02
6.86E+02,4.71E+05,2.62E+01,4.10E+04,1.69E+09,2.03E+02
6.25E+02,3.91E+05,2.50E+01,3.98E+04,1.58E+09,2.00E+02
6.80E+02,4.62E+05,2.61E+01,4.23E+04,1.79E+09,2.06E+02
7.62E+02,5.81E+05,2.76E+01,4.64E+04,2.16E+09,2.16E+02
7.61E+02,5.79E+05,2.76E+01,4.73E+04,2.24E+09,2.18E+02
7.75E+02,6.01E+05,2.78E+01,4.84E+04,2.34E+09,2.20E+02
9.08E+02,8.24E+05,3.01E+01,5.47E+04,3.00E+09,2.34E+02
1.06E+03,1.12E+06,3.26E+01,6.26E+04,3.91E+09,2.50E+02
1.08E+03,1.17E+06,3.29E+01,6.29E+04,3.95E+09,2.51E+02
1.06E+03,1.13E+06,3.26E+01,6.40E+04,4.10E+09,2.53E+02
1.09E+03,1.18E+06,3.29E+01,6.55E+04,4.30E+09,2.56E+02
1.17E+03,1.37E+06,3.42E+01,6.99E+04,4.89E+09,2.64E+02
1.16E+03,1.35E+06,3.41E+01,7.15E+04,5.12E+09,2.67E+02
1.26E+03,1.59E+06,3.55E+01,7.61E+04,5.79E+09,2.76E+02
1.39E+03,1.93E+06,3.73E+01,8.37E+04,7.00E+09,2.89E+02
1.35E+03,1.83E+06,3.68E+01,8.36E+04,6.98E+09,2.89E+02
1.34E+03,1.79E+06,3.66E+01,8.37E+04,7.00E+09,2.89E+02
1.45E+03,2.11E+06,3.81E+01,9.16E+04,8.38E+09,3.03E+02
1.43E+03,2.06E+06,3.79E+01,9.22E+04,8.50E+09,3.04E+02
1.56E+03,2.42E+06,3.94E+01,9.82E+04,9.64E+09,3.13E+02
1.52E+03,2.31E+06,3.90E+01,1.01E+05,1.03E+10,3.18E+02
1.68E+03,2.81E+06,4.09E+01,1.08E+05,1.17E+10,3.29E+02
1.66E+03,2.76E+06,4.07E+01,1.12E+05,1.25E+10,3.34E+02
1.87E+03,3.51E+06,4.33E+01,1.22E+05,1.48E+10,3.49E+02
1.84E+03,3.37E+06,4.28E+01,1.22E+05,1.48E+10,3.49E+02
1.84E+03,3.40E+06,4.29E+01,1.25E+05,1.56E+10,3.53E+02
1.88E+03,3.55E+06,4.34E+01,1.32E+05,1.74E+10,3.63E+02
1.99E+03,3.96E+06,4.46E+01,1.38E+05,1.90E+10,3.71E+02
2.00E+03,3.99E+06,4.47E+01,1.41E+05,1.98E+10,3.75E+02
1.98E+03,3.90E+06,4.44E+01,1.41E+05,1.99E+10,3.75E+02
2.13E+03,4.55E+06,4.62E+01,1.50E+05,2.24E+10,3.87E+02
2.11E+03,4.44E+06,4.59E+01,1.49E+05,2.23E+10,3.86E+02
2.20E+03,4.83E+06,4.69E+01,1.55E+05,2.39E+10,3.93E+02
2.17E+03,4.71E+06,4.66E+01,1.57E+05,2.47E+10,3.97E+02
2.18E+03,4.74E+06,4.67E+01,1.55E+05,2.41E+10,3.94E+02
2.13E+03,4.54E+06,4.62E+01,1.57E+05,2.45E+10,3.96E+02
2.11E+03,4.44E+06,4.59E+01,1.55E+05,2.41E+10,3.94E+02
2.22E+03,4.94E+06,4.71E+01,1.60E+05,2.57E+10,4.00E+02
2.24E+03,5.00E+06,4.73E+01,1.63E+05,2.67E+10,4.04E+02
2.23E+03,4.98E+06,4.72E+01,1.61E+05,2.61E+10,4.02E+02
2.22E+03,4.94E+06,4.71E+01,1.61E+05,2.60E+10,4.01E+02
2.21E+03,4.87E+06,4.70E+01,1.64E+05,2.68E+10,4.05E+02
2.19E+03,4.78E+06,4.68E+01,1.63E+05,2.67E+10,4.04E+02
2.20E+03,4.82E+06,4.69E+01,1.63E+05,2.66E+10,4.04E+02
2.35E+03,5.50E+06,4.84E+01,1.70E+05,2.89E+10,4.12E+02
2.30E+03,5.31E+06,4.80E+01,1.72E+05,2.96E+10,4.15E+02
2.47E+03,6.12E+06,4.97E+01,1.79E+05,3.22E+10,4.24E+02
2.35E+03,5.50E+06,4.84E+01,1.74E+05,3.03E+10,4.17E+02
2.34E+03,5.47E+06,4.84E+01,1.73E+05,3.01E+10,4.16E+02
2.30E+03,5.28E+06,4.79E+01,1.72E+05,2.97E+10,4.15E+02
2.31E+03,5.34E+06,4.81E+01,1.72E+05,2.94E+10,4.14E+02
2.48E+03,6.17E+06,4.98E+01,1.78E+05,3.18E+10,4.22E+02
2.45E+03,6.02E+06,4.95E+01,1.78E+05,3.16E+10,4.22E+02
2.45E+03,6.01E+06,4.95E+01,1.80E+05,3.26E+10,4.25E+02
2.44E+03,5.93E+06,4.93E+01,1.78E+05,3.17E+10,4.22E+02
2.42E+03,5.84E+06,4.92E+01,1.81E+05,3.28E+10,4.26E+02
2.60E+03,6.78E+06,5.10E+01,1.89E+05,3.55E+10,4.34E+02
2.42E+03,5.84E+06,4.92E+01,1.81E+05,3.28E+10,4.25E+02
2.41E+03,5.82E+06,4.91E+01,1.81E+05,3.28E+10,4.25E+02
2.56E+03,6.55E+06,5.06E+01,1.87E+05,3.48E+10,4.32E+02
