3.410000000000000000e+02,1.036235351562500000e+02,3.038813471794128418e-01,2.593176364898681641e-01,3.550700470805168152e-02,4.196078479290008545e-01,1.960784383118152618e-02,2.139999961853027344e+01,4.086941528320312500e+02
3.620000000000000000e+02,1.089215698242187500e+02,3.008882999420166016e-01,2.568941116333007812e-01,3.525071218609809875e-02,4.156862795352935791e-01,1.568627543747425079e-02,2.649999809265136719e+01,8.147960815429687500e+02
3.150000000000000000e+02,9.685882568359375000e+01,3.074883222579956055e-01,2.641647160053253174e-01,3.450171649456024170e-02,4.274509847164154053e-01,1.568627543747425079e-02,2.724999809265136719e+01,5.457216186523437500e+02
3.370000000000000000e+02,1.035058898925781250e+02,3.071391284465789795e-01,2.617411911487579346e-01,3.474445268511772156e-02,4.235294163227081299e-01,1.568627543747425079e-02,2.699999809265136719e+01,5.365451660156250000e+02
3.290000000000000000e+02,1.019921646118164062e+02,3.100065886974334717e-01,2.641647160053253174e-01,3.534647077322006226e-02,4.274509847164154053e-01,1.568627543747425079e-02,2.724999809265136719e+01,5.547019653320312500e+02
3.360000000000000000e+02,1.046902008056640625e+02,3.115779757499694824e-01,2.641647160053253174e-01,3.593491390347480774e-02,4.274509847164154053e-01,1.568627543747425079e-02,2.724999809265136719e+01,7.753176269531250000e+02
3.220000000000000000e+02,1.016549072265625000e+02,3.156984746456146240e-01,2.690117657184600830e-01,3.733813390135765076e-02,4.352941215038299561e-01,1.568627543747425079e-02,2.774999809265136719e+01,8.003098144531250000e+02
3.090000000000000000e+02,9.872941589355468750e+01,3.195126652717590332e-01,2.714352905750274658e-01,3.797325119376182556e-02,4.392156898975372314e-01,1.568627543747425079e-02,2.799999809265136719e+01,7.760039062500000000e+02
3.030000000000000000e+02,9.763529205322265625e+01,3.222286999225616455e-01,2.738588154315948486e-01,3.797588124871253967e-02,4.431372582912445068e-01,1.568627543747425079e-02,2.824999809265136719e+01,7.919647827148437500e+02
3.090000000000000000e+02,9.956471252441406250e+01,3.222158849239349365e-01,2.714352905750274658e-01,3.957861289381980896e-02,4.392156898975372314e-01,1.568627543747425079e-02,2.799999809265136719e+01,5.461608276367187500e+02
2.780000000000000000e+02,9.203137207031250000e+01,3.310481011867523193e-01,2.835529446601867676e-01,3.973669558763504028e-02,4.588235318660736084e-01,1.568627543747425079e-02,2.924999809265136719e+01,8.044509887695312500e+02
2.760000000000000000e+02,9.210195922851562500e+01,3.337027430534362793e-01,2.859764695167541504e-01,4.159957170486450195e-02,4.627451002597808838e-01,1.568627543747425079e-02,2.949999809265136719e+01,7.721804809570312500e+02
2.650000000000000000e+02,8.875294494628906250e+01,3.349167704582214355e-01,2.835529446601867676e-01,4.051548615097999573e-02,4.588235318660736084e-01,1.568627543747425079e-02,2.924999809265136719e+01,5.401882324218750000e+02
2.660000000000000000e+02,9.015686035156250000e+01,3.389355540275573730e-01,2.859764695167541504e-01,4.289205744862556458e-02,4.627451002597808838e-01,1.568627543747425079e-02,2.949999809265136719e+01,7.783843994140625000e+02
2.550000000000000000e+02,8.755686950683593750e+01,3.433602750301361084e-01,2.932470738887786865e-01,4.240539669990539551e-02,4.745098054409027100e-01,1.568627543747425079e-02,3.024999809265136719e+01,5.489490356445312500e+02
2.460000000000000000e+02,8.559215545654296875e+01,3.479355871677398682e-01,2.956705987453460693e-01,4.254862666130065918e-02,4.784313738346099854e-01,1.568627543747425079e-02,3.049999809265136719e+01,5.459568481445312500e+02
2.360000000000000000e+02,8.316078186035156250e+01,3.523761928081512451e-01,3.005176484584808350e-01,4.380960389971733093e-02,4.862745106220245361e-01,1.568627543747425079e-02,3.099999809265136719e+01,5.501372680664062500e+02
2.280000000000000000e+02,8.209018707275390625e+01,3.600446879863739014e-01,3.053646981716156006e-01,4.469079524278640747e-02,4.941176474094390869e-01,1.568627543747425079e-02,3.149999809265136719e+01,7.826549682617187500e+02
2.370000000000000000e+02,8.550195312500000000e+01,3.607677221298217773e-01,3.029411733150482178e-01,4.637334495782852173e-02,4.901960790157318115e-01,1.568627543747425079e-02,3.124999809265136719e+01,7.750549316406250000e+02
