3.290000000000000000e+02,1.005215759277343750e+02,3.055367171764373779e-01,2.617411911487579346e-01,3.498379513621330261e-02,4.235294163227081299e-01,1.960784383118152618e-02,2.160000038146972656e+01,4.066784667968750000e+02
3.260000000000000000e+02,1.001019668579101562e+02,3.070612549781799316e-01,2.593176364898681641e-01,3.376573324203491211e-02,4.196078479290008545e-01,1.568627543747425079e-02,2.674999809265136719e+01,7.965804443359375000e+02
3.430000000000000000e+02,1.053254852294921875e+02,3.070713877677917480e-01,2.617411911487579346e-01,3.585588186979293823e-02,4.235294163227081299e-01,1.568627543747425079e-02,2.699999809265136719e+01,5.253059082031250000e+02
3.360000000000000000e+02,1.036745147705078125e+02,3.085550963878631592e-01,2.617411911487579346e-01,3.604408726096153259e-02,4.235294163227081299e-01,1.568627543747425079e-02,2.699999809265136719e+01,7.930902709960937500e+02
3.300000000000000000e+02,1.024666671752929688e+02,3.105050623416900635e-01,2.665882408618927002e-01,3.582387790083885193e-02,4.313725531101226807e-01,1.568627543747425079e-02,2.749999809265136719e+01,5.475686035156250000e+02
3.050000000000000000e+02,9.692941284179687500e+01,3.178013563156127930e-01,2.714352905750274658e-01,3.625432401895523071e-02,4.392156898975372314e-01,1.568627543747425079e-02,2.799999809265136719e+01,7.664353637695312500e+02
3.080000000000000000e+02,9.816078186035156250e+01,3.187038302421569824e-01,2.714352905750274658e-01,3.716609254479408264e-02,4.392156898975372314e-01,1.568627543747425079e-02,2.799999809265136719e+01,7.790980224609375000e+02
3.020000000000000000e+02,9.752157592773437500e+01,3.229191303253173828e-01,2.714352905750274658e-01,3.860990703105926514e-02,4.392156898975372314e-01,1.568627543747425079e-02,2.799999809265136719e+01,7.803176269531250000e+02
3.130000000000000000e+02,1.007607879638671875e+02,3.219194412231445312e-01,2.690117657184600830e-01,3.972326591610908508e-02,4.352941215038299561e-01,1.568627543747425079e-02,2.774999809265136719e+01,7.942078247070312500e+02
2.860000000000000000e+02,9.405098724365234375e+01,3.288496136665344238e-01,2.787058949470520020e-01,3.957134857773780823e-02,4.509803950786590576e-01,1.568627543747425079e-02,2.874999809265136719e+01,7.759451293945312500e+02
2.640000000000000000e+02,8.861177062988281250e+01,3.356506526470184326e-01,2.835529446601867676e-01,4.010562971234321594e-02,4.588235318660736084e-01,1.568627543747425079e-02,2.924999809265136719e+01,7.847058715820312500e+02
2.630000000000000000e+02,8.849019622802734375e+01,3.364646136760711670e-01,2.859764695167541504e-01,4.166812822222709656e-02,4.627451002597808838e-01,1.568627543747425079e-02,2.949999809265136719e+01,7.918039550781250000e+02
