1.01E+03,1.01E+06,3.17E+01,8.41E+04,7.07E+09,2.90E+02
9.93E+02,9.86E+05,3.15E+01,8.27E+04,6.83E+09,2.88E+02
9.86E+02,9.72E+05,3.14E+01,8.23E+04,6.77E+09,2.87E+02
1.01E+03,1.03E+06,3.18E+01,8.44E+04,7.12E+09,2.90E+02
1.01E+03,1.01E+06,3.17E+01,8.29E+04,6.87E+09,2.88E+02
9.93E+02,9.86E+05,3.15E+01,8.23E+04,6.78E+09,2.87E+02
1.03E+03,1.05E+06,3.20E+01,8.38E+04,7.02E+09,2.89E+02
1.01E+03,1.01E+06,3.17E+01,8.21E+04,6.74E+09,2.87E+02
9.92E+02,9.84E+05,3.15E+01,8.15E+04,6.64E+09,2.85E+02
1.03E+03,1.05E+06,3.20E+01,8.35E+04,6.97E+09,2.89E+02
1.04E+03,1.09E+06,3.23E+01,8.58E+04,7.37E+09,2.93E+02
1.01E+03,1.02E+06,3.18E+01,8.28E+04,6.85E+09,2.88E+02
1.06E+03,1.13E+06,3.26E+01,8.93E+04,7.97E+09,2.99E+02
1.02E+03,1.04E+06,3.19E+01,8.48E+04,7.19E+09,2.91E+02
9.91E+02,9.82E+05,3.15E+01,8.09E+04,6.54E+09,2.84E+02
1.04E+03,1.08E+06,3.22E+01,8.68E+04,7.54E+09,2.95E+02
1.10E+03,1.20E+06,3.31E+01,9.12E+04,8.31E+09,3.02E+02
1.09E+03,1.19E+06,3.30E+01,9.14E+04,8.35E+09,3.02E+02
1.05E+03,1.10E+06,3.24E+01,8.69E+04,7.55E+09,2.95E+02
1.05E+03,1.11E+06,3.24E+01,8.70E+04,7.57E+09,2.95E+02
1.09E+03,1.19E+06,3.30E+01,9.19E+04,8.45E+09,3.03E+02
1.11E+03,1.24E+06,3.34E+01,9.49E+04,9.01E+09,3.08E+02
1.10E+03,1.21E+06,3.31E+01,9.12E+04,8.32E+09,3.02E+02
1.09E+03,1.20E+06,3.31E+01,9.34E+04,8.72E+09,3.06E+02
1.09E+03,1.19E+06,3.30E+01,9.33E+04,8.71E+09,3.06E+02
1.11E+03,1.24E+06,3.34E+01,9.57E+04,9.16E+09,3.09E+02
1.06E+03,1.12E+06,3.25E+01,8.66E+04,7.50E+09,2.94E+02
1.06E+03,1.13E+06,3.26E+01,8.68E+04,7.54E+09,2.95E+02
1.18E+03,1.40E+06,3.44E+01,1.02E+05,1.03E+10,3.19E+02
1.16E+03,1.34E+06,3.40E+01,9.90E+04,9.80E+09,3.15E+02
1.16E+03,1.34E+06,3.40E+01,9.87E+04,9.74E+09,3.14E+02
1.17E+03,1.36E+06,3.41E+01,9.61E+04,9.23E+09,3.10E+02
1.17E+03,1.36E+06,3.41E+01,9.69E+04,9.40E+09,3.11E+02
1.23E+03,1.52E+06,3.51E+01,1.04E+05,1.09E+10,3.23E+02
1.23E+03,1.52E+06,3.51E+01,1.02E+05,1.05E+10,3.20E+02
1.16E+03,1.34E+06,3.40E+01,9.84E+04,9.69E+09,3.14E+02
1.19E+03,1.42E+06,3.45E+01,9.84E+04,9.69E+09,3.14E+02
1.08E+03,1.16E+06,3.28E+01,8.23E+04,6.77E+09,2.87E+02
1.10E+03,1.22E+06,3.32E+01,8.28E+04,6.86E+09,2.88E+02
1.19E+03,1.42E+06,3.45E+01,9.69E+04,9.39E+09,3.11E+02
1.10E+03,1.20E+06,3.31E+01,8.41E+04,7.06E+09,2.90E+02
1.09E+03,1.19E+06,3.30E+01,8.38E+04,7.01E+09,2.89E+02
1.27E+03,1.62E+06,3.57E+01,1.06E+05,1.13E+10,3.26E+02
1.17E+03,1.37E+06,3.42E+01,8.91E+04,7.94E+09,2.98E+02
1.23E+03,1.51E+06,3.50E+01,9.83E+04,9.66E+09,3.13E+02
1.18E+03,1.40E+06,3.44E+01,8.93E+04,7.97E+09,2.99E+02
1.25E+03,1.55E+06,3.53E+01,9.63E+04,9.27E+09,3.10E+02
1.26E+03,1.59E+06,3.55E+01,9.68E+04,9.37E+09,3.11E+02
1.32E+03,1.73E+06,3.63E+01,1.01E+05,1.02E+10,3.18E+02
1.38E+03,1.89E+06,3.71E+01,1.08E+05,1.17E+10,3.29E+02
1.48E+03,2.20E+06,3.85E+01,1.21E+05,1.45E+10,3.47E+02
1.29E+03,1.67E+06,3.60E+01,9.98E+04,9.96E+09,3.16E+02
1.48E+03,2.19E+06,3.85E+01,1.16E+05,1.35E+10,3.41E+02
1.36E+03,1.86E+06,3.69E+01,1.03E+05,1.06E+10,3.21E+02
1.42E+03,2.01E+06,3.76E+01,1.08E+05,1.17E+10,3.29E+02
1.24E+03,1.55E+06,3.53E+01,9.16E+04,8.38E+09,3.03E+02
1.42E+03,2.01E+06,3.77E+01,1.08E+05,1.17E+10,3.29E+02
1.48E+03,2.18E+06,3.84E+01,1.13E+05,1.28E+10,3.37E+02
1.34E+03,1.80E+06,3.66E+01,1.03E+05,1.06E+10,3.21E+02
1.23E+03,1.52E+06,3.51E+01,8.82E+04,7.79E+09,2.97E+02
1.48E+03,2.20E+06,3.85E+01,1.12E+05,1.26E+10,3.35E+02
1.42E+03,2.01E+06,3.76E+01,1.06E+05,1.13E+10,3.26E+02
1.43E+03,2.05E+06,3.78E+01,1.08E+05,1.16E+10,3.28E+02
1.43E+03,2.05E+06,3.79E+01,1.08E+05,1.16E+10,3.28E+02
1.43E+03,2.05E+06,3.78E+01,1.07E+05,1.15E+10,3.28E+02
1.37E+03,1.89E+06,3.71E+01,9.92E+04,9.84E+09,3.15E+02
1.43E+03,2.05E+06,3.78E+01,1.03E+05,1.06E+10,3.21E+02
1.32E+03,1.75E+06,3.64E+01,9.33E+04,8.71E+09,3.05E+02
1.50E+03,2.26E+06,3.88E+01,1.13E+05,1.27E+10,3.36E+02
1.45E+03,2.10E+06,3.81E+01,1.05E+05,1.11E+10,3.24E+02
1.36E+03,1.84E+06,3.68E+01,9.95E+04,9.91E+09,3.15E+02
1.33E+03,1.76E+06,3.64E+01,9.71E+04,9.43E+09,3.12E+02
1.67E+03,2.79E+06,4.09E+01,1.28E+05,1.63E+10,3.57E+02
1.66E+03,2.77E+06,4.08E+01,1.28E+05,1.64E+10,3.58E+02
1.51E+03,2.28E+06,3.89E+01,1.11E+05,1.23E+10,3.33E+02
1.65E+03,2.71E+06,4.06E+01,1.25E+05,1.55E+10,3.53E+02
1.68E+03,2.83E+06,4.10E+01,1.23E+05,1.50E+10,3.50E+02
1.59E+03,2.53E+06,3.99E+01,1.16E+05,1.36E+10,3.41E+02
1.76E+03,3.08E+06,4.19E+01,1.30E+05,1.69E+10,3.61E+02
1.74E+03,3.03E+06,4.17E+01,1.33E+05,1.77E+10,3.65E+02
1.69E+03,2.85E+06,4.11E+01,1.25E+05,1.56E+10,3.53E+02
1.70E+03,2.89E+06,4.12E+01,1.30E+05,1.70E+10,3.61E+02
1.75E+03,3.06E+06,4.18E+01,1.28E+05,1.65E+10,3.58E+02
1.67E+03,2.79E+06,4.09E+01,1.20E+05,1.45E+10,3.47E+02
1.69E+03,2.86E+06,4.11E+01,1.18E+05,1.38E+10,3.43E+02
