8.897000000000000000e+03,1.219065000000000000e+06,1.370197753906250000e+02,8.674507141113281250e+01,3.037543487548828125e+01,1.370197753906250000e+02,1.340000000000000000e+02
8.872000000000000000e+03,1.194203000000000000e+06,1.346035919189453125e+02,8.546529388427734375e+01,2.992593574523925781e+01,1.346035919189453125e+02,1.310000000000000000e+02
8.852000000000000000e+03,1.205588000000000000e+06,1.361938476562500000e+02,8.670042419433593750e+01,3.007143592834472656e+01,1.361938476562500000e+02,1.350000000000000000e+02
8.837000000000000000e+03,1.228721000000000000e+06,1.390427703857421875e+02,8.845308685302734375e+01,3.077389526367187500e+01,1.390427703857421875e+02,1.380000000000000000e+02
8.816000000000000000e+03,1.205279000000000000e+06,1.367149505615234375e+02,8.700005340576171875e+01,3.036925888061523438e+01,1.367149505615234375e+02,1.350000000000000000e+02
8.609000000000000000e+03,1.199066000000000000e+06,1.392805175781250000e+02,8.898446655273437500e+01,3.029258918762207031e+01,1.392805175781250000e+02,1.360000000000000000e+02
8.781000000000000000e+03,1.209671000000000000e+06,1.377600555419921875e+02,8.779220581054687500e+01,3.051165580749511719e+01,1.377600555419921875e+02,1.350000000000000000e+02
8.582000000000000000e+03,1.187182000000000000e+06,1.383339538574218750e+02,8.821141052246093750e+01,2.984168052673339844e+01,1.383339538574218750e+02,1.350000000000000000e+02
8.602000000000000000e+03,1.187550000000000000e+06,1.380550994873046875e+02,8.756001281738281250e+01,2.972497367858886719e+01,1.380550994873046875e+02,1.360000000000000000e+02
8.551000000000000000e+03,1.189708000000000000e+06,1.391308593750000000e+02,8.872027587890625000e+01,2.986924171447753906e+01,1.391308593750000000e+02,1.380000000000000000e+02
8.530000000000000000e+03,1.201980000000000000e+06,1.409120788574218750e+02,8.980481719970703125e+01,3.011248970031738281e+01,1.409120788574218750e+02,1.390000000000000000e+02
8.550000000000000000e+03,1.197039000000000000e+06,1.400045623779296875e+02,8.938474273681640625e+01,3.022130966186523438e+01,1.400045623779296875e+02,1.380000000000000000e+02
8.576000000000000000e+03,1.215358000000000000e+06,1.417161865234375000e+02,8.986838531494140625e+01,3.045545768737792969e+01,1.417161865234375000e+02,1.390000000000000000e+02
8.561000000000000000e+03,1.204549000000000000e+06,1.407019042968750000e+02,8.916088867187500000e+01,3.017575073242187500e+01,1.407019042968750000e+02,1.380000000000000000e+02
8.500000000000000000e+03,1.207270000000000000e+06,1.420317687988281250e+02,9.075294494628906250e+01,3.037319183349609375e+01,1.420317687988281250e+02,1.390000000000000000e+02
8.512000000000000000e+03,1.247667000000000000e+06,1.465774230957031250e+02,9.372860717773437500e+01,3.132864952087402344e+01,1.465774230957031250e+02,1.460000000000000000e+02
8.335000000000000000e+03,1.186112000000000000e+06,1.423049774169921875e+02,9.043195343017578125e+01,2.958855438232421875e+01,1.423049774169921875e+02,1.400000000000000000e+02
8.348000000000000000e+03,1.219268000000000000e+06,1.460550994873046875e+02,9.234343719482421875e+01,3.023561477661132812e+01,1.460550994873046875e+02,1.450000000000000000e+02
8.294000000000000000e+03,1.224315000000000000e+06,1.476145477294921875e+02,9.386517333984375000e+01,3.051060676574707031e+01,1.476145477294921875e+02,1.470000000000000000e+02
8.315000000000000000e+03,1.216433000000000000e+06,1.462938079833984375e+02,9.324898529052734375e+01,3.039219474792480469e+01,1.462938079833984375e+02,1.450000000000000000e+02
8.302000000000000000e+03,1.206223000000000000e+06,1.452930603027343750e+02,9.236869812011718750e+01,3.009982490539550781e+01,1.452930603027343750e+02,1.440000000000000000e+02
8.324000000000000000e+03,1.222639000000000000e+06,1.468811798095703125e+02,9.371585845947265625e+01,3.055224418640136719e+01,1.468811798095703125e+02,1.450000000000000000e+02
8.153000000000000000e+03,1.196779000000000000e+06,1.467900085449218750e+02,9.324563598632812500e+01,2.965821838378906250e+01,1.467900085449218750e+02,1.440000000000000000e+02
8.164000000000000000e+03,1.188613000000000000e+06,1.455919952392578125e+02,9.240653991699218750e+01,2.953998947143554688e+01,1.455919952392578125e+02,1.450000000000000000e+02
8.206000000000000000e+03,1.212855000000000000e+06,1.478009948730468750e+02,9.312117767333984375e+01,3.016866683959960938e+01,1.478009948730468750e+02,1.460000000000000000e+02
8.155000000000000000e+03,1.169739000000000000e+06,1.434382629394531250e+02,9.124674987792968750e+01,2.922367286682128906e+01,1.434382629394531250e+02,1.420000000000000000e+02
8.145000000000000000e+03,1.182452000000000000e+06,1.451752014160156250e+02,9.238838958740234375e+01,2.950000190734863281e+01,1.451752014160156250e+02,1.440000000000000000e+02
8.178000000000000000e+03,1.189026000000000000e+06,1.453932495117187500e+02,9.297265625000000000e+01,2.975046157836914062e+01,1.453932495117187500e+02,1.440000000000000000e+02
8.178000000000000000e+03,1.139617000000000000e+06,1.393515472412109375e+02,8.792929077148437500e+01,2.856369400024414062e+01,1.393515472412109375e+02,1.390000000000000000e+02
8.187000000000000000e+03,1.164786000000000000e+06,1.422726287841796875e+02,8.988144683837890625e+01,2.942712783813476562e+01,1.422726287841796875e+02,1.420000000000000000e+02
8.156000000000000000e+03,1.138680000000000000e+06,1.396125488281250000e+02,8.925659179687500000e+01,2.892095565795898438e+01,1.396125488281250000e+02,1.390000000000000000e+02
8.158000000000000000e+03,1.130821000000000000e+06,1.386149749755859375e+02,8.859708404541015625e+01,2.876520156860351562e+01,1.386149749755859375e+02,1.380000000000000000e+02
8.139000000000000000e+03,1.142083000000000000e+06,1.403222808837890625e+02,8.979820251464843750e+01,2.930311012268066406e+01,1.403222808837890625e+02,1.390000000000000000e+02
8.024000000000000000e+03,1.112897000000000000e+06,1.386960296630859375e+02,8.847040557861328125e+01,2.854783821105957031e+01,1.386960296630859375e+02,1.370000000000000000e+02
8.159000000000000000e+03,1.153066000000000000e+06,1.413244323730468750e+02,8.949903106689453125e+01,2.975125122070312500e+01,1.413244323730468750e+02,1.390000000000000000e+02
8.013000000000000000e+03,1.148773000000000000e+06,1.433636627197265625e+02,9.138270568847656250e+01,2.973526000976562500e+01,1.433636627197265625e+02,1.410000000000000000e+02
7.998000000000000000e+03,1.119855000000000000e+06,1.400168762207031250e+02,8.919458770751953125e+01,2.915470886230468750e+01,1.400168762207031250e+02,1.390000000000000000e+02
7.972000000000000000e+03,1.109430000000000000e+06,1.391658325195312500e+02,8.853298950195312500e+01,2.907730865478515625e+01,1.391658325195312500e+02,1.380000000000000000e+02
7.987000000000000000e+03,1.122730000000000000e+06,1.405696716308593750e+02,8.974571990966796875e+01,2.960598945617675781e+01,1.405696716308593750e+02,1.390000000000000000e+02
8.009000000000000000e+03,1.108195000000000000e+06,1.383687133789062500e+02,8.844911956787109375e+01,2.945800018310546875e+01,1.383687133789062500e+02,1.370000000000000000e+02
8.027000000000000000e+03,1.137590000000000000e+06,1.417204437255859375e+02,8.955855560302734375e+01,3.039943122863769531e+01,1.417204437255859375e+02,1.410000000000000000e+02
7.971000000000000000e+03,1.107973000000000000e+06,1.390005035400390625e+02,8.879063415527343750e+01,2.966547012329101562e+01,1.390005035400390625e+02,1.370000000000000000e+02
7.856000000000000000e+03,1.131558000000000000e+06,1.440374298095703125e+02,9.169363403320312500e+01,3.037630081176757812e+01,1.440374298095703125e+02,1.430000000000000000e+02
7.998000000000000000e+03,1.111107000000000000e+06,1.389231109619140625e+02,8.793029785156250000e+01,3.020441246032714844e+01,1.389231109619140625e+02,1.380000000000000000e+02
7.873000000000000000e+03,1.092264000000000000e+06,1.387354278564453125e+02,8.745972442626953125e+01,2.966728782653808594e+01,1.387354278564453125e+02,1.360000000000000000e+02
7.848000000000000000e+03,1.078979000000000000e+06,1.374845886230468750e+02,8.754269409179687500e+01,2.952388572692871094e+01,1.374845886230468750e+02,1.350000000000000000e+02
7.812000000000000000e+03,1.051557000000000000e+06,1.346079101562500000e+02,8.562892150878906250e+01,2.893549537658691406e+01,1.346079101562500000e+02,1.340000000000000000e+02
7.807000000000000000e+03,1.043513000000000000e+06,1.336637573242187500e+02,8.524470520019531250e+01,2.879247093200683594e+01,1.336637573242187500e+02,1.330000000000000000e+02
7.511000000000000000e+03,9.711110000000000000e+05,1.292918395996093750e+02,8.495121002197265625e+01,2.652960014343261719e+01,1.292918395996093750e+02,1.260000000000000000e+02
7.528000000000000000e+03,9.857500000000000000e+05,1.309444732666015625e+02,8.553575897216796875e+01,2.691062164306640625e+01,1.309444732666015625e+02,1.300000000000000000e+02
7.554000000000000000e+03,9.714720000000000000e+05,1.286036529541015625e+02,8.475886535644531250e+01,2.704054832458496094e+01,1.286036529541015625e+02,1.270000000000000000e+02
7.530000000000000000e+03,9.741660000000000000e+05,1.293713073730468750e+02,8.462556457519531250e+01,2.697628211975097656e+01,1.293713073730468750e+02,1.270000000000000000e+02
7.373000000000000000e+03,9.515890000000000000e+05,1.290640106201171875e+02,8.436991882324218750e+01,2.661635208129882812e+01,1.290640106201171875e+02,1.260000000000000000e+02
7.374000000000000000e+03,9.666430000000000000e+05,1.310880126953125000e+02,8.612420654296875000e+01,2.667662811279296875e+01,1.310880126953125000e+02,1.290000000000000000e+02
7.377000000000000000e+03,9.834490000000000000e+05,1.333128662109375000e+02,8.766771697998046875e+01,2.702469825744628906e+01,1.333128662109375000e+02,1.310000000000000000e+02
7.604000000000000000e+03,1.019697000000000000e+06,1.341000823974609375e+02,8.519067382812500000e+01,2.816361999511718750e+01,1.341000823974609375e+02,1.330000000000000000e+02
7.361000000000000000e+03,9.861570000000000000e+05,1.339705200195312500e+02,8.820275878906250000e+01,2.711840820312500000e+01,1.339705200195312500e+02,1.330000000000000000e+02
7.589000000000000000e+03,1.026228000000000000e+06,1.352257232666015625e+02,8.506717681884765625e+01,2.846225929260253906e+01,1.352257232666015625e+02,1.350000000000000000e+02
7.542000000000000000e+03,1.019627000000000000e+06,1.351931915283203125e+02,8.572200012207031250e+01,2.825837707519531250e+01,1.351931915283203125e+02,1.350000000000000000e+02
7.423000000000000000e+03,1.013144000000000000e+06,1.364871368408203125e+02,8.613412475585937500e+01,2.800444221496582031e+01,1.364871368408203125e+02,1.350000000000000000e+02
7.418000000000000000e+03,1.012687000000000000e+06,1.365175323486328125e+02,8.624980163574218750e+01,2.795792198181152344e+01,1.365175323486328125e+02,1.350000000000000000e+02
7.507000000000000000e+03,1.028327000000000000e+06,1.369824218750000000e+02,8.693780517578125000e+01,2.836538505554199219e+01,1.369824218750000000e+02,1.360000000000000000e+02
7.413000000000000000e+03,1.031203000000000000e+06,1.391073760986328125e+02,8.804824066162109375e+01,2.833049011230468750e+01,1.391073760986328125e+02,1.370000000000000000e+02
7.427000000000000000e+03,1.051920000000000000e+06,1.416345825195312500e+02,8.989488983154296875e+01,2.885495758056640625e+01,1.416345825195312500e+02,1.390000000000000000e+02
7.431000000000000000e+03,1.081638000000000000e+06,1.455575256347656250e+02,9.222521209716796875e+01,2.969438552856445312e+01,1.455575256347656250e+02,1.430000000000000000e+02
7.576000000000000000e+03,1.081150000000000000e+06,1.427072296142578125e+02,8.994409942626953125e+01,2.992345619201660156e+01,1.427072296142578125e+02,1.410000000000000000e+02
7.458000000000000000e+03,1.107571000000000000e+06,1.485077819824218750e+02,9.427764129638671875e+01,3.062642669677734375e+01,1.485077819824218750e+02,1.480000000000000000e+02
7.445000000000000000e+03,1.106358000000000000e+06,1.486041564941406250e+02,9.433829498291015625e+01,3.065244102478027344e+01,1.486041564941406250e+02,1.480000000000000000e+02
7.512000000000000000e+03,1.148386000000000000e+06,1.528735351562500000e+02,9.603114318847656250e+01,3.164739227294921875e+01,1.528735351562500000e+02,1.520000000000000000e+02
7.466000000000000000e+03,1.139513000000000000e+06,1.526269683837890625e+02,9.756844329833984375e+01,3.147345161437988281e+01,1.526269683837890625e+02,1.520000000000000000e+02
7.519000000000000000e+03,1.147124000000000000e+06,1.525633697509765625e+02,9.768527221679687500e+01,3.171369934082031250e+01,1.525633697509765625e+02,1.520000000000000000e+02
7.513000000000000000e+03,1.148211000000000000e+06,1.528298950195312500e+02,9.778062438964843750e+01,3.178536605834960938e+01,1.528298950195312500e+02,1.520000000000000000e+02
7.403000000000000000e+03,1.127749000000000000e+06,1.523367614746093750e+02,9.728094482421875000e+01,3.114578056335449219e+01,1.523367614746093750e+02,1.510000000000000000e+02
7.573000000000000000e+03,1.120858000000000000e+06,1.480071258544921875e+02,9.346144866943359375e+01,3.108735847473144531e+01,1.480071258544921875e+02,1.470000000000000000e+02
7.446000000000000000e+03,1.123769000000000000e+06,1.509225158691406250e+02,9.686342620849609375e+01,3.105393218994140625e+01,1.509225158691406250e+02,1.490000000000000000e+02
7.437000000000000000e+03,1.097358000000000000e+06,1.475538482666015625e+02,9.435823822021484375e+01,3.042619132995605469e+01,1.475538482666015625e+02,1.480000000000000000e+02
7.417000000000000000e+03,1.095082000000000000e+06,1.476448669433593750e+02,9.424452972412109375e+01,3.050592422485351562e+01,1.476448669433593750e+02,1.450000000000000000e+02
7.561000000000000000e+03,1.115556000000000000e+06,1.475408020019531250e+02,9.353404235839843750e+01,3.140827560424804688e+01,1.475408020019531250e+02,1.480000000000000000e+02
7.405000000000000000e+03,1.068935000000000000e+06,1.443531341552734375e+02,9.231278228759765625e+01,2.996893119812011719e+01,1.443531341552734375e+02,1.440000000000000000e+02
7.393000000000000000e+03,1.058530000000000000e+06,1.431800384521484375e+02,9.145421600341796875e+01,2.973446083068847656e+01,1.431800384521484375e+02,1.430000000000000000e+02
7.180000000000000000e+03,1.012079000000000000e+06,1.409580841064453125e+02,9.336899566650390625e+01,2.827043724060058594e+01,1.409580841064453125e+02,1.400000000000000000e+02
7.361000000000000000e+03,1.034499000000000000e+06,1.405378417968750000e+02,8.955455780029296875e+01,2.941655921936035156e+01,1.405378417968750000e+02,1.390000000000000000e+02
7.131000000000000000e+03,1.009201000000000000e+06,1.415230712890625000e+02,9.343180847167968750e+01,2.830591583251953125e+01,1.415230712890625000e+02,1.400000000000000000e+02
7.106000000000000000e+03,9.807250000000000000e+05,1.380136566162109375e+02,9.183011627197265625e+01,2.793713951110839844e+01,1.380136566162109375e+02,1.370000000000000000e+02
7.087000000000000000e+03,9.893880000000000000e+05,1.396060333251953125e+02,9.257442474365234375e+01,2.836517333984375000e+01,1.396060333251953125e+02,1.380000000000000000e+02
7.051000000000000000e+03,9.774820000000000000e+05,1.386302642822265625e+02,9.191614532470703125e+01,2.823997306823730469e+01,1.386302642822265625e+02,1.370000000000000000e+02
7.032000000000000000e+03,9.714500000000000000e+05,1.381470489501953125e+02,9.071471405029296875e+01,2.804918670654296875e+01,1.381470489501953125e+02,1.380000000000000000e+02
6.918000000000000000e+03,9.305300000000000000e+05,1.345085296630859375e+02,8.865817260742187500e+01,2.697694015502929688e+01,1.345085296630859375e+02,1.330000000000000000e+02
7.000000000000000000e+03,9.293340000000000000e+05,1.327619934082031250e+02,8.770668029785156250e+01,2.700006866455078125e+01,1.327619934082031250e+02,1.300000000000000000e+02
6.991000000000000000e+03,9.316680000000000000e+05,1.332667694091796875e+02,8.796473693847656250e+01,2.732634925842285156e+01,1.332667694091796875e+02,1.300000000000000000e+02
6.841000000000000000e+03,9.093240000000000000e+05,1.329226684570312500e+02,8.712607574462890625e+01,2.649947738647460938e+01,1.329226684570312500e+02,1.310000000000000000e+02
6.956000000000000000e+03,9.273550000000000000e+05,1.333172760009765625e+02,8.797225189208984375e+01,2.752007675170898438e+01,1.333172760009765625e+02,1.320000000000000000e+02
6.839000000000000000e+03,9.329980000000000000e+05,1.364231567382812500e+02,8.946067047119140625e+01,2.743468475341796875e+01,1.364231567382812500e+02,1.340000000000000000e+02
6.818000000000000000e+03,9.236340000000000000e+05,1.354699249267578125e+02,8.865717315673828125e+01,2.751535034179687500e+01,1.354699249267578125e+02,1.330000000000000000e+02
6.908000000000000000e+03,9.260500000000000000e+05,1.340547180175781250e+02,8.788179016113281250e+01,2.798171424865722656e+01,1.340547180175781250e+02,1.320000000000000000e+02
6.825000000000000000e+03,9.302420000000000000e+05,1.362991943359375000e+02,8.807354736328125000e+01,2.792241096496582031e+01,1.362991943359375000e+02,1.330000000000000000e+02
6.757000000000000000e+03,9.049010000000000000e+05,1.339205322265625000e+02,8.725769805908203125e+01,2.707876396179199219e+01,1.339205322265625000e+02,1.310000000000000000e+02
6.907000000000000000e+03,9.496530000000000000e+05,1.374913787841796875e+02,8.920848846435546875e+01,2.835248756408691406e+01,1.374913787841796875e+02,1.350000000000000000e+02
6.707000000000000000e+03,9.144850000000000000e+05,1.363478393554687500e+02,8.863920593261718750e+01,2.762704277038574219e+01,1.363478393554687500e+02,1.330000000000000000e+02
6.722000000000000000e+03,9.254970000000000000e+05,1.376817932128906250e+02,8.927766418457031250e+01,2.807036972045898438e+01,1.376817932128906250e+02,1.360000000000000000e+02
6.760000000000000000e+03,9.145060000000000000e+05,1.352819519042968750e+02,8.835871887207031250e+01,2.801762580871582031e+01,1.352819519042968750e+02,1.320000000000000000e+02
6.854000000000000000e+03,9.225060000000000000e+05,1.345938110351562500e+02,8.796318054199218750e+01,2.862025070190429688e+01,1.345938110351562500e+02,1.320000000000000000e+02
6.695000000000000000e+03,9.220160000000000000e+05,1.377171020507812500e+02,8.910124969482421875e+01,2.843349075317382812e+01,1.377171020507812500e+02,1.360000000000000000e+02
6.694000000000000000e+03,9.217730000000000000e+05,1.377013702392578125e+02,8.905506896972656250e+01,2.834323692321777344e+01,1.377013702392578125e+02,1.360000000000000000e+02
6.681000000000000000e+03,9.000280000000000000e+05,1.347145690917968750e+02,8.708064270019531250e+01,2.805482292175292969e+01,1.347145690917968750e+02,1.330000000000000000e+02
6.688000000000000000e+03,9.134530000000000000e+05,1.365808868408203125e+02,8.827940368652343750e+01,2.837573051452636719e+01,1.365808868408203125e+02,1.350000000000000000e+02
6.794000000000000000e+03,9.271100000000000000e+05,1.364601135253906250e+02,8.861441040039062500e+01,2.873920059204101562e+01,1.364601135253906250e+02,1.340000000000000000e+02
6.765000000000000000e+03,9.061700000000000000e+05,1.339497375488281250e+02,8.653350830078125000e+01,2.829712104797363281e+01,1.339497375488281250e+02,1.330000000000000000e+02
6.749000000000000000e+03,9.018620000000000000e+05,1.336289825439453125e+02,8.650491333007812500e+01,2.815319252014160156e+01,1.336289825439453125e+02,1.310000000000000000e+02
6.756000000000000000e+03,9.034540000000000000e+05,1.337261657714843750e+02,8.634668731689453125e+01,2.822658348083496094e+01,1.337261657714843750e+02,1.310000000000000000e+02
6.777000000000000000e+03,8.798380000000000000e+05,1.298270568847656250e+02,8.384770965576171875e+01,2.771344566345214844e+01,1.298270568847656250e+02,1.280000000000000000e+02
6.755000000000000000e+03,8.967160000000000000e+05,1.327484893798828125e+02,8.562871551513671875e+01,2.823691940307617188e+01,1.327484893798828125e+02,1.300000000000000000e+02
6.728000000000000000e+03,8.799030000000000000e+05,1.307822570800781250e+02,8.429031372070312500e+01,2.775718116760253906e+01,1.307822570800781250e+02,1.280000000000000000e+02
