1.46E+04,2.12E+08,1.21E+02,1.46E+06,2.13E+12,1.21E+03
1.42E+04,2.01E+08,1.19E+02,1.42E+06,2.01E+12,1.19E+03
1.45E+04,2.10E+08,1.20E+02,1.48E+06,2.19E+12,1.22E+03
1.43E+04,2.06E+08,1.20E+02,1.48E+06,2.19E+12,1.22E+03
1.43E+04,2.05E+08,1.20E+02,1.48E+06,2.19E+12,1.22E+03
1.40E+04,1.96E+08,1.18E+02,1.43E+06,2.03E+12,1.19E+03
1.43E+04,2.04E+08,1.19E+02,1.48E+06,2.18E+12,1.21E+03
1.42E+04,2.00E+08,1.19E+02,1.44E+06,2.07E+12,1.20E+03
1.41E+04,1.99E+08,1.19E+02,1.45E+06,2.11E+12,1.21E+03
1.42E+04,2.00E+08,1.19E+02,1.47E+06,2.15E+12,1.21E+03
1.37E+04,1.89E+08,1.17E+02,1.42E+06,2.01E+12,1.19E+03
1.40E+04,1.95E+08,1.18E+02,1.45E+06,2.10E+12,1.20E+03
1.39E+04,1.94E+08,1.18E+02,1.48E+06,2.18E+12,1.22E+03
1.40E+04,1.95E+08,1.18E+02,1.47E+06,2.16E+12,1.21E+03
1.39E+04,1.93E+08,1.18E+02,1.46E+06,2.13E+12,1.21E+03
1.38E+04,1.91E+08,1.18E+02,1.48E+06,2.18E+12,1.22E+03
1.34E+04,1.80E+08,1.16E+02,1.40E+06,1.96E+12,1.18E+03
1.36E+04,1.86E+08,1.17E+02,1.43E+06,2.05E+12,1.20E+03
1.36E+04,1.85E+08,1.17E+02,1.43E+06,2.05E+12,1.20E+03
1.35E+04,1.83E+08,1.16E+02,1.43E+06,2.04E+12,1.20E+03
1.35E+04,1.83E+08,1.16E+02,1.48E+06,2.20E+12,1.22E+03
1.35E+04,1.81E+08,1.16E+02,1.45E+06,2.12E+12,1.21E+03
1.34E+04,1.80E+08,1.16E+02,1.45E+06,2.11E+12,1.21E+03
1.34E+04,1.79E+08,1.16E+02,1.47E+06,2.16E+12,1.21E+03
1.34E+04,1.79E+08,1.16E+02,1.46E+06,2.14E+12,1.21E+03
1.33E+04,1.76E+08,1.15E+02,1.44E+06,2.07E+12,1.20E+03
1.32E+04,1.74E+08,1.15E+02,1.42E+06,2.03E+12,1.19E+03
1.29E+04,1.66E+08,1.13E+02,1.39E+06,1.94E+12,1.18E+03
1.31E+04,1.71E+08,1.14E+02,1.42E+06,2.02E+12,1.19E+03
1.27E+04,1.62E+08,1.13E+02,1.40E+06,1.96E+12,1.18E+03
1.27E+04,1.62E+08,1.13E+02,1.39E+06,1.93E+12,1.18E+03
1.27E+04,1.61E+08,1.13E+02,1.36E+06,1.86E+12,1.17E+03
1.27E+04,1.62E+08,1.13E+02,1.36E+06,1.85E+12,1.17E+03
1.27E+04,1.61E+08,1.13E+02,1.40E+06,1.95E+12,1.18E+03
1.26E+04,1.59E+08,1.12E+02,1.38E+06,1.92E+12,1.18E+03
1.25E+04,1.57E+08,1.12E+02,1.39E+06,1.93E+12,1.18E+03
1.25E+04,1.55E+08,1.12E+02,1.38E+06,1.89E+12,1.17E+03
1.24E+04,1.54E+08,1.11E+02,1.38E+06,1.89E+12,1.17E+03
1.24E+04,1.54E+08,1.11E+02,1.32E+06,1.75E+12,1.15E+03
