1.45E+04,2.10E+08,1.20E+02,1.52E+06,2.32E+12,1.23E+03
1.44E+04,2.09E+08,1.20E+02,1.52E+06,2.32E+12,1.23E+03
1.43E+04,2.05E+08,1.20E+02,1.48E+06,2.18E+12,1.22E+03
1.43E+04,2.04E+08,1.19E+02,1.50E+06,2.26E+12,1.23E+03
1.42E+04,2.02E+08,1.19E+02,1.49E+06,2.23E+12,1.22E+03
1.43E+04,2.04E+08,1.20E+02,1.51E+06,2.27E+12,1.23E+03
1.42E+04,2.02E+08,1.19E+02,1.46E+06,2.14E+12,1.21E+03
1.41E+04,1.98E+08,1.19E+02,1.47E+06,2.15E+12,1.21E+03
1.41E+04,1.98E+08,1.19E+02,1.47E+06,2.15E+12,1.21E+03
1.40E+04,1.96E+08,1.18E+02,1.45E+06,2.10E+12,1.20E+03
1.39E+04,1.94E+08,1.18E+02,1.46E+06,2.14E+12,1.21E+03
1.39E+04,1.94E+08,1.18E+02,1.45E+06,2.10E+12,1.20E+03
1.39E+04,1.94E+08,1.18E+02,1.46E+06,2.13E+12,1.21E+03
1.39E+04,1.93E+08,1.18E+02,1.48E+06,2.20E+12,1.22E+03
1.39E+04,1.92E+08,1.18E+02,1.47E+06,2.16E+12,1.21E+03
1.37E+04,1.88E+08,1.17E+02,1.43E+06,2.06E+12,1.20E+03
1.37E+04,1.89E+08,1.17E+02,1.44E+06,2.09E+12,1.20E+03
1.36E+04,1.85E+08,1.17E+02,1.42E+06,2.01E+12,1.19E+03
1.33E+04,1.78E+08,1.15E+02,1.38E+06,1.91E+12,1.18E+03
1.35E+04,1.83E+08,1.16E+02,1.42E+06,2.01E+12,1.19E+03
1.35E+04,1.83E+08,1.16E+02,1.43E+06,2.04E+12,1.20E+03
1.32E+04,1.75E+08,1.15E+02,1.41E+06,1.98E+12,1.19E+03
1.31E+04,1.71E+08,1.14E+02,1.38E+06,1.91E+12,1.18E+03
1.31E+04,1.70E+08,1.14E+02,1.39E+06,1.92E+12,1.18E+03
1.33E+04,1.77E+08,1.15E+02,1.46E+06,2.13E+12,1.21E+03
1.32E+04,1.75E+08,1.15E+02,1.43E+06,2.05E+12,1.20E+03
1.31E+04,1.73E+08,1.15E+02,1.46E+06,2.12E+12,1.21E+03
1.28E+04,1.64E+08,1.13E+02,1.37E+06,1.88E+12,1.17E+03
1.28E+04,1.64E+08,1.13E+02,1.38E+06,1.91E+12,1.18E+03
1.28E+04,1.65E+08,1.13E+02,1.37E+06,1.88E+12,1.17E+03
1.28E+04,1.64E+08,1.13E+02,1.41E+06,1.98E+12,1.19E+03
1.27E+04,1.61E+08,1.13E+02,1.40E+06,1.95E+12,1.18E+03
1.27E+04,1.62E+08,1.13E+02,1.38E+06,1.91E+12,1.17E+03
1.26E+04,1.58E+08,1.12E+02,1.37E+06,1.87E+12,1.17E+03
1.25E+04,1.57E+08,1.12E+02,1.31E+06,1.72E+12,1.15E+03
1.25E+04,1.56E+08,1.12E+02,1.33E+06,1.78E+12,1.16E+03
1.24E+04,1.55E+08,1.12E+02,1.37E+06,1.88E+12,1.17E+03
